0,1,Males,Ethnicity
King's Ransom,"['Jeffrey W. Byrd (director); Wayne Conley (screenplay); Anthony Anderson', ' Jay Mohr', ' Kellita Smith', ' Nicole Ari Parker', ' Regina Hall', ' Loretta Devine', ' Donald Faison', ' Charlie Murphy', ' Leila Arcieri', "" Brooke D'Orsay"", ' Roger Cross', ' Jackie Burroughs', ' Christian Potenza', ' Lawrence Dane', ' Lisa Marcos', ' Robert Norman Smith']",['Jeffrey W. Byrd (director); Wayne Conley (screenplay); Anthony Anderson'],
A Lot like Love,"['Nigel Cole (director); Colin Patrick Lynch (screenplay); Ashton Kutcher', ' Amanda Peet', ' Kathryn Hahn', ' Kal Penn', ' Ali Larter', ' Taryn Manning', ' Gabriel Mann', ' Jeremy Sisto', ' Tyrone Giordano', ' Amy Aquino', ' Moon Bloodgood', ' Sam Pancake']",['Nigel Cole (director); Colin Patrick Lynch (screenplay); Ashton Kutcher'],
"29
",['Touchstone Pictures / Spyglass Entertainment'],[],
"
",['Columbia Pictures / Revolution Studios'],[],
"
",['Crash'],[],
"Drama
",['House of Wax'],[],
"Horror
",['Jiminy Glick in Lalawood'],[],
"Comedy
",['Kingdom of Heaven'],['Kingdom of Heaven'],
"Drama
",['13\n'],[],
"Jesse Dylan (director); Leo Benvenuti, Steve Rudnick (screenplay); Will Ferrell, Robert Duvall, Kate Walsh, Mike Ditka, Dylan McLaughlin, Josh Hutcherson, Musetta Vander, Steven Anthony Lawrence, Rachael Harris, Dallas McKinney, Peter Jason, Phill Lewis, Karly Rothenberg, Alex Borstein, Laura Kightlinger, Francesco Liotti, Alessandro Ruggiero, Elliott Cho, Jeremy Bergman, Erik Walker, Sammy Fine, Timmy Deters, Joseph R. Sicari, David Herman, Timm Sharp, Martin Starr",['\n'],[],
Marilyn Argrelo (director); Madeleine Hackney,['\n'],[],
"Renny Harlin (director); Wayne Kramer, Kevin Brodbin (screenplay); LL Cool J, Jonny Lee Miller, Kathryn Morris, Patricia Velásquez, Clifton Collins Jr., Eion Bailey, Will Kemp, Val Kilmer, Christian Slater, Trevor White, Cassandra Bell, Jasmine Sendar, Anthonie Kamerling, Daniël Boissevain",['\n'],[],
"Robert Luketic (director); Anya Kochoff (screenplay); Jennifer Lopez, Jane Fonda, Michael Vartan, Wanda Sykes, Adam Scott, Monet Mazur, Annie Parisse, Will Arnett, Elaine Stritch, Stephen Dunham",['\n'],[],
"Louis Leterrier (director); Luc Besson (screenplay); Jet Li, Morgan Freeman, Bob Hoskins, Kerry Condon, Vincent Regan, Dylan Brown, Tamer Hassan, Michael Jenn, Scott Adkins, Mike Ian Lambert",['\n'],[],
20th Century Fox / Lucasfilm,['Sci-Fi\n'],[],
Dominion: Prequel to the Exorcist,"['Paul Schrader (director); William Wisher', ' Caleb Carr (screenplay); Stellan Skarsgård', ' Gabriel Mann', ' Clara Bellar', ' Billy Crawford', ' Ralph Brown', ' Julian Wadham', ' Israel Aduramo', ' Andrew French', ' Eddie Osei', ' Antonie Kamerling', ' Mary Beth Hurt']",['Paul Schrader (director); William Wisher'],
"27
",['Paramount Pictures / Columbia Pictures / MTV Films / Happy Madison Productions'],[],
"
",['DreamWorks Animation / PDI/DreamWorks'],[],
"
",['The Sisterhood of the Traveling Pants'],['The Sisterhood of the Traveling Pants'],
"Comedy, Drama
",['3\n'],[],
"Ron Howard (director); Cliff Hollingsworth, Akiva Goldsman (screenplay); Russell Crowe, Renée Zellweger, Paul Giamatti, Craig Bierko, Bruce McGill, Paddy Considine, David Huband, Connor Price, Ariel Waller, Patrick Louis, Rosemarie DeWitt, Linda Kash, Nicholas Campbell, Gene Pyrz, Chuck Shamata, Ron Canada, Alicia Johnston, Troy Amos-Ross, Mark Simmons, Art Binkowski, David Litzinger, Matthew G. Taylor, Rance Howard, Robert Norman Smith, Angelo Dundee",['\n'],[],
"Steve Bendelack (director); Jeremy Dyson, Mark Gatiss, Steve Pemberton, Reece Shearsmith (screenplay); Mark Gatiss, Steve Pemberton, Reece Shearsmith",['\n'],[],
"Catherine Hardwicke (director); Stacy Peralta (screenplay); Emile Hirsch, Victor Rasuk, John Robinson, Heath Ledger, Michael Angarano, Nikki Reed, Rebecca De Mornay, William Mapother, Vincent Laresca, Elden Henson, Mitch Hedberg, Stephanie Limb, Mike Ogas, Don Nguyen, Melonie Diaz, Eddie Cahill, Laura Ramsey, Steve Badillo, Pablo Schreiber, America Ferrera, Sofia Vergara, Chelsea Hobbs, Ned Bellamy, Shea Whigham, Johnny Knoxville, Charles Napier, Jay Adams, Tony Alva, Stacy Peralta, Skip Engblom, Tony Hawk, Jeremy Renner, Joel McHale, Alexis Arquette, Bai Ling, Lance Mountain, Craig Stecyk",['\n'],[],
Dimension Films / Columbia Pictures / Troublemaker Studios,"['Fantasy', ' Adventure', ' Family\n']",[],
Paramount Pictures,['Comedy\n'],[],
20th Century Fox / Regency Enterprises,"['Action', ' Comedy', ' Romance\n']",[],
Batman Begins,"['Christopher Nolan (director/screenplay); David S. Goyer (screenplay); Christian Bale', ' Michael Caine', ' Liam Neeson', ' Katie Holmes', ' Gary Oldman', ' Cillian Murphy', ' Tom Wilkinson', ' Rutger Hauer', ' Ken Watanabe', ' Morgan Freeman', ' Mark Boone Junior', ' Linus Roache', ' Rade Šerbedžija', ' Larry Holden', ' Colin McFarlane', ' Christine Adams', ' Vincent Wong', ' Sara Stewart', ' Richard Brake', ' Gerard Murphy', ' Charles Edwards', ' Tim Booth', ' Risteárd Cooper', ' Andrew Pleavin', ' Shane Rimmer', ' Jeremy Theobald', ' Jack Gleeson', ' John Foo', ' Joey Ansah', ' Spencer Wilding', ' Dave Legeno', ' Khan Bonfils', ' Mark Strange', ' Grant Guirey', ' Rodney Ryan', ' Dean Alexandrou']",['Christopher Nolan (director/screenplay); David S. Goyer (screenplay); Christian Bale'],
"17
",['Universal Pictures'],[],
"
",['Herbie: Fully Loaded'],[],
"Comedy, Family
",['24\n'],[],
"Nora Ephron (director/screenplay); Delia Ephron (screenplay); Nicole Kidman, Will Ferrell, Shirley MacLaine, Michael Caine, Jason Schwartzman, Kristin Chenoweth, Heather Burns, Jim Turner, Stephen Colbert, David Alan Grier, Michael Badalucco, Katie Finneran, Carole Shelley, Steve Carell, Amy Sedaris, Richard Kind, Elizabeth Montgomery, Dick York, Agnes Moorehead, Paul Lynde, Ed McMahon, Conan O'Brien, James Lipton, Nick Lachey, Kate Walsh, Abbey McBride",['\n'],[],
"George A. Romero (director/screenplay); Simon Baker, John Leguizamo, Dennis Hopper, Asia Argento, Robert Joy, Eugene Clark, Joanne Boland, Tony Nappo, Jennifer Baxter, Boyd Banks, Jasmin Geljo, Maxwell McCabe-Lokos, Tony Munch, Shawn Roberts, Pedro Miguel Arce, Sasha Roiz, Krista Bridges, Bruce McFee, Phil Fondacaro, Alan van Sprang, Earl Pastko, Peter Outerbridge, Gene Mack, Devon Bostick, Simon Pegg, Edgar Wright, Tom Savini, Gregory Nicotero",['\n'],[],
DreamWorks Pictures / Paramount Pictures / Amblin Entertainment / Cruise/Wagner Productions,"['Sci-Fi', ' Thriller\n']",[],
"1
",['20th Century Fox'],[],
"
",['Dark Water'],[],
"Horror, Drama
",['Fantastic Four'],[],
"Action, Superhero
",['15\n'],[],
"Tim Burton (director); John August (screenplay); Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter, Noah Taylor, Missi Pyle, James Fox, Adam Godley, Franziska Troegner, Deep Roy, Christopher Lee, AnnaSophia Robb, Julia Winter, Jordan Fry, Philip Wiegratz, Liz Smith, Eileen Essell, David Morris, Geoffrey Holder",['\n'],[],
"David Dobkin (director); Steve Faber, Bob Fisher (screenplay); Owen Wilson, Vince Vaughn, Christopher Walken, Rachel McAdams, Isla Fisher, Bradley Cooper, Jane Seymour, Ellen Albertini Dow, Keir O'Donnell, Henry Gibson, Ron Canada, Dwight Yoakam, Rebecca De Mornay, David Conrad, Jenny Alden, Geoff Stults, Larry Joe Campbell, Kathryn Joosten, Will Ferrell, Richard Riehle, John McCain, James Carville",['\n'],[],
Paramount Pictures,"['Sports', ' Comedy\n']",[],
Lions Gate Films,['Horror\n'],[],
Paramount Classics / MTV Films / New Deal Entertainment,['Drama\n'],[],
DreamWorks Pictures / Warner Bros. Pictures,"['Action', ' Sci-Fi', ' Thriller\n']",[],
Sony Pictures Classics,['Thriller\n'],[],
Must Love Dogs,"['Gary David Goldberg (director/screenplay); John Cusack', ' Diane Lane', ' Dermot Mulroney', ' Elizabeth Perkins', ' Stockard Channing', ' Christopher Plummer', ' Brad William Henke', ' Colin Egglesfield', ' Ali Hillis', ' Victor Webster', ' Julie Gonzalo', ' Jordana Spiro', ' Glenn Howerton', ' Michael Spound']",['Gary David Goldberg (director/screenplay); John Cusack'],
Sky High,"['Mike Mitchell (director); Paul Hernandez', ' Bob Schooley', ' Mark McCorkle (screenplay); Michael Angarano', ' Kurt Russell', ' Kelly Preston', ' Danielle Panabaker', ' Mary Elizabeth Winstead', ' Patrick Warburton', ' Steven Strait', ' Lynda Carter', ' Bruce Campbell', ' Dave Foley', ' Cloris Leachman', ' Kevin McDonald', ' Dee Jay Daniels', ' Kelly Vitz', ' Nicholas Braun', ' Malika Haqq', ' Jake Sandvig', ' Will Harris', ' Kevin Heffernan', ' Jim Rash', ' Kim Rhodes', ' Tom Kenny', ' Jill Talley', ' Loren Berman', ' Dustin Ingram', ' Nicole Malgarini']",['Mike Mitchell (director); Paul Hernandez'],
Stealth,"['Rob Cohen (director/screenplay); W.D. Richter (screenplay); Josh Lucas', ' Jessica Biel', ' Jamie Foxx', ' Sam Shepard', ' Joe Morton', ' Richard Roxburgh', ' Ebon Moss-Bachrach', ' David Andrews', ' Wentworth Miller']",['Rob Cohen (director/screenplay); W.D. Richter (screenplay); Josh Lucas'],
"5
",['Warner Bros. Pictures / Village Roadshow Pictures'],['Warner Bros. Pictures / Village Roadshow Pictures'],
"
",['Deuce Bigalow: European Gigolo'],['Deuce Bigalow: European Gigolo'],
"Comedy
",['Four Brothers'],['Four Brothers'],
"Crime, Thriller
",['The Great Raid'],['The Great Raid'],
"War, Drama
",['The Skeleton Key'],['The Skeleton Key'],
"Horror
",['17\n'],[],
"Steve Boyum (director); Ken Solarz, Bart Baker (screenplay); Steve Howey, Mike Vogel, Cameron Richardson, Sophia Bush, Aaron Carter, Channing Tatum, Robert Patrick, Robert Carradine, J.D. Pardo, Jamie Little, Ricky Carmichael, Kevin Windham",['\n'],[],
Universal Pictures,['Comedy\n'],[],
DreamWorks Pictures,['Thriller\n'],[],
The Brothers Grimm,"['Terry Gilliam (director); Ehren Kruger (screenplay); Matt Damon', ' Heath Ledger', ' Peter Stormare', ' Lena Headey', ' Jonathan Pryce', ' Monica Bellucci', ' Tomáš Hanák', ' Julian Bleach', ' Mackenzie Crook', ' Richard Ridings', ' Roger Ashton-Griffiths', ' Anna Rust']",['Heath Ledger'],"['English', 'Irish', 'Scottish', 'Welsh', 'Jewish', 'Ashkenazi', 'Sephardi']"
The Cave,"['Bruce Hunt (director); Michael Steinberg', ' Tegan West (screenplay); Cole Hauser', ' Eddie Cibrian', ' Morris Chestnut', ' Rick Ravanello', ' Daniel Dae Kim', ' Marcel Iureș', ' Lena Headey', ' Piper Perabo', ' Kieran Darcy-Smith', ' Vlad Rădescu']",['Bruce Hunt (director); Michael Steinberg'],
Undiscovered,"['Meiert Avis (director); John Galt (screenplay); Pell James', ' Steven Strait', ' Kip Pardue', ' Shannyn Sossamon', ' Carrie Fisher', ' Peter Weller', ' Fisher Stevens', ' Ashlee Simpson', ' Perrey Reeves', ' Stephen Moyer', ' Ewan Chung']",['Steven Strait'],['Italian']
"31
",['Focus Features'],[],
"
",['A Sound of Thunder'],['A Sound of Thunder'],
"Sci-Fi, Thriller
",['Underclassman'],[],
"Comedy, Action
",['7\n'],[],
"Mike Mills (director/screenplay); Lou Taylor Pucci, Tilda Swinton, Vincent D'Onofrio, Keanu Reeves, Benjamin Bratt, Kelli Garner, Vince Vaughn, Chase Offerle, Kit Koenig, Nancy O'Dell, Walter Kirn",['\n'],[],
Screen Gems / Lakeshore Entertainment,['Horror\n'],[],
New Line Cinema,"['Comedy', ' Action\n']",[],
Miramax Films / Revolution Studios,['Drama\n'],[],
Cry Wolf,"['Jeff Wadlow (director/screenplay); Beau Bauman (screenplay); Julian Morris', ' Lindy Booth', ' Jared Padalecki', ' Jon Bon Jovi', ' Jesse Janzen', ' Paul James', ' Sandra McCoy', ' Ethan Cohn', ' Kristy Wu', ' Anna Deavere Smith', ' Gary Cole', ' Erica Yates', ' Jane Beard', ' Ashley Davis']",['Jeff Wadlow (director/screenplay); Beau Bauman (screenplay); Julian Morris'],
Just Like Heaven,"['Mark Waters (director); Peter Tolan', ' Leslie Dixon (screenplay); Reese Witherspoon', ' Mark Ruffalo', ' Jon Heder', ' Ivana Miličević', ' Donal Logue', ' Dina Waters', ' Rosalind Chao', ' Ben Shenkman', ' Joel McKinnon Miller', ' Caroline Aaron', ' Kerris Dorsey', ' Alyssa Shafer', ' Willie Garson']",['Mark Waters (director); Peter Tolan'],
Lord of War,"['Andrew Niccol (director/screenplay); Nicolas Cage', ' Jared Leto', ' Bridget Moynahan', ' Ian Holm', ' Ethan Hawke', ' Nalu Tripician', ' Eamonn Walker', ' Tanit Phoenix', ' Donald Sutherland', ' Weston Coppola Cage', ' Sammi Rotibi', ' Eugene Lazarev', ' Kobus Marx', ' Liya Kebede', ' Jasmine Sais Burgess']",['Andrew Niccol (director/screenplay); Nicolas Cage'],
Venom,"['Jim Gillespie (director); Flint Dille', ' John Zuur Platten', ' Brandon Boyce (screenplay); Agnes Bruckner', ' Jonathan Jackson', ' Laura Ramsey', ' D.J. Cotrona', ' Rick Cramer', ' Meagan Good', ' Bijou Phillips', ' Method Man', ' Pawel Szajda', ' Davetta Sherwood', ' Stacey Travis']",['Jim Gillespie (director); Flint Dille'],
"23
",['Warner Bros. Pictures'],['Warner Bros. Pictures'],
"
",['First Look Studios'],[],
"
",['Touchstone Pictures / Imagine Entertainment'],[],
"
",['Fox Searchlight Pictures'],['Fox Searchlight Pictures'],
"
",['Capote'],[],
"Biographical, Drama
",['The Greatest Game Ever Played'],['The Greatest Game Ever Played'],
"Drama
",['A History of Violence'],['A History of Violence'],
"Crime, Thriller, Drama
",['Into the Blue'],['Into the Blue'],
"Action
",['Little Manhattan'],[],
"Romance, Comedy
",['Serenity'],[],
"5
",['DreamWorks Animation / Aardman Features'],[],
"
",['The Gospel'],['The Gospel'],
"Drama
",['In Her Shoes'],[],
"Comedy, Drama
",['Two for the Money'],[],
"Drama, Thriller
",['Waiting...'],[],
"Comedy
",['14\n'],[],
"Tony Scott (director); Richard Kelly (screenplay); Keira Knightley, Mickey Rourke, Edgar Ramirez, Delroy Lindo, Mo'Nique, Mena Suvari, Lucy Liu, Christopher Walken, Dabney Coleman, Macy Gray, Jacqueline Bisset, Stanley Kamel, Kel O'Neill, Peter Jacobson, Dale Dickey, Lew Temple, Fred Koehler, Charles Paraventi, T.K. Carter, Ashley Monique Clark, Joseph Nunez, Tom Waits, Riz Abbasi, Brian Austin Green, Ian Ziering, Jerry Springer",['\n'],[],
"Cameron Crowe (director/screenplay); Orlando Bloom, Kirsten Dunst, Susan Sarandon, Alec Baldwin, Bruce McGill, Judy Greer, Jessica Biel, Paul Schneider, Loudon Wainwright III, Gailard Sartain, Jed Rees, Jim Fitzpatrick, Paula Deen, Dan Biggers, Shane Lyons, Emily Rutherfurd, Alice Marie Crowe, Tim Devitt, Ted Manson",['\n'],[],
"Rupert Wainwright (director); Cooper Layne (screenplay); Tom Welling, Maggie Grace, Rade Sherbedgia, DeRay Davis, Selma Blair, Kenneth Welsh, Adrian Hough, Sonja Bennett, Sara Botsford, Cole Heppell, R. Nelson Brown, Mary Black, Jonathon Young, Meghan Heffern, Alex Bruhanski, Matthew Currie Holmes, Christian Bocher, Douglas H. Arthurs, Yves Cameron, Charles André",['\n'],[],
"Jane Anderson (director/screenplay); Julianne Moore, Woody Harrelson, Laura Dern, Trevor Morgan, Simon Reynolds, Monte Gagne, Jordan Todosey, Ellary Porterfield",['\n'],[],
Universal Pictures,"['Sci-Fi', ' Action', ' Horror\n']",[],
DreamWorks Pictures / Hyde Park Entertainment,['Drama\n'],[],
Slowhand Cinema,['Comedy\n'],[],
Warner Bros. Pictures / Silver Pictures,"['Comedy', ' Crime\n']",[],
Warner Bros. Pictures,['Drama\n'],[],
20th Century Fox,['Thriller\n'],[],
The Legend of Zorro,"['Martin Campbell (director); Roberto Orci', ' Alex Kurtzman (screenplay); Antonio Banderas', ' Catherine Zeta-Jones', ' Rufus Sewell', ' Nick Chinlund', ' Julio Oscar Mechoso', ' Adrián Alonso', ' Shuler Hensley', ' Michael Emerson', ' Leo Burmester', ' Tony Amendola', ' Pedro Armendáriz', ' Jr.', ' Giovanna Zacarias', ' Raúl Méndez', ' Alberto Reyes']",['Martin Campbell (director); Roberto Orci'],
Prime,"['Ben Younger (director/screenplay); Meryl Streep', ' Uma Thurman', ' Bryan Greenberg', ' Jon Abrahams', ' Zak Orth', ' Annie Parisse', ' Aubrey Dollar', ' Jerry Adler', ' Doris Belack', ' Ato Essandoh', ' Naomi Aborn', ' John Rothman', ' Madhur Jaffrey', ' Lotte Mandel']",['Ben Younger (director/screenplay); Meryl Streep'],
Saw II,"['Darren Lynn Bousman (director/screenplay); Leigh Whannell (screenplay); Donnie Wahlberg', ' Franky G', ' Glenn Plummer', ' Beverley Mitchell', ' Dina Meyer', ' Lyriq Bent', ' Emmanuelle Vaugier', ' Erik Knudsen', ' Shawnee Smith', ' Tobin Bell', ' Timothy Burd', ' Noam Jenkins', ' Tony Nappo']",['Darren Lynn Bousman (director/screenplay); Leigh Whannell (screenplay); Donnie Wahlberg'],
The Weather Man,"['Gore Verbinski (director); Steven Conrad (screenplay); Nicolas Cage', ' Michael Caine', ' Hope Davis', ' Nicholas Hoult', ' Michael Rispoli', ' Gil Bellows', ' Gemmenne de la Peña', ' Judith McConnell', ' Tom Skilling', ' Bryant Gumbel', ' Ed McMahon', ' Cristina Ferrare', ' Wolfgang Puck']",['Michael Caine'],"['English', 'Irish']"
"4
",['Walt Disney Pictures / Walt Disney Animation Studios'],['Walt Disney Pictures / Walt Disney Animation Studios'],
"
",['Warner Independent Pictures / 2929 Entertainment / Participant Productions'],['Warner Independent Pictures / 2929 Entertainment / Participant Productions'],
"
",['Universal Pictures'],[],
"
",['Touchstone Pictures / Hyde Park Entertainment'],[],
"
","[""Get Rich or Die Tryin'""]",[],
"Drama
",['10\n'],[],
"Steve Anderson (director); Steven Bochco, Pat Boone, Ben Bradlee, Drew Carey, Billy Connolly",['\n'],[],
The Weinstein Company,['Thriller\n'],[],
Columbia Pictures / Red Wagon Entertainment,"['Sci-Fi', ' Adventure', ' Family\n']",[],
Harry Potter and the Goblet of Fire,"['Mike Newell (director); Steve Kloves (screenplay); Daniel Radcliffe', ' Rupert Grint', ' Emma Watson', ' Ralph Fiennes', ' Michael Gambon', ' Brendan Gleeson', ' Maggie Smith', ' Robbie Coltrane', ' Alan Rickman', ' Miranda Richardson', ' Timothy Spall', ' Gary Oldman', ' Eric Sykes', ' Jason Isaacs', ' David Tennant', ' Mark Williams', ' David Bradley', ' Tom Felton', ' Warwick Davis', ' Bonnie Wright', ' Shirley Henderson', ' Robert Pattinson', ' Stanislav Ianevski', ' Devon Murray', ' Frances de la Tour', ' Clémence Poésy', ' Roger Lloyd-Pack', ' Predrag Bjelac', ' Adrian Rawlins', ' Geraldine Somerville']",['Mike Newell (director); Steve Kloves (screenplay); Daniel Radcliffe'],
